Version,File Name,LOC,LOC_added,LOC_deleted,LOC_modified,NAuth,NR,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_churn,...,...,...,...,Buggy
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,73,15,0,0,4,5,8,3.0,3,2,0.6,73,73,73,73,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,47,176,0,0,8,13,113,13.538461538461538,183,81,14.076923076923077,47,47,47,47,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,14,0,0,0,1,0,0,0.0,0,0,0.0,14,14,14,14,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,30,4,0,0,3,2,3,2.0,1,1,0.5,30,30,30,30,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,13,1,0,0,2,1,1,1.0,0,0,0.0,13,13,13,13,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,15,1,0,0,2,1,1,1.0,0,0,0.0,15,15,15,15,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,67,153,0,0,12,31,30,4.935483870967742,77,14,2.4838709677419355,67,67,67,67,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,38,0,0,0,1,0,0,0.0,0,0,0.0,38,38,38,38,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,19,4,0,0,2,1,4,4.0,0,0,0.0,19,19,19,19,yes
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,83,124,0,0,8,8,94,15.5,13,5,1.625,83,83,83,83,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,105,798,0,0,21,77,139,10.363636363636363,832,122,10.805194805194805,105,105,105,105,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,70,45,0,0,13,20,15,2.25,292,75,14.6,70,70,70,70,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,34,38,0,0,7,10,10,3.8,26,17,2.6,34,34,34,34,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,95,19,0,0,5,6,8,3.1666666666666665,4,2,0.6666666666666666,95,95,95,95,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,43,22,0,0,4,7,5,3.142857142857143,50,16,7.142857142857143,43,43,43,43,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,120,21,0,0,4,5,9,4.2,3,2,0.6,120,120,120,120,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,211,677,0,0,42,147,274,4.605442176870748,3934,150,26.761904761904763,211,211,211,211,yes
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,17,2,0,0,3,4,1,0.5,25,18,6.25,17,17,17,17,yes
1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,177,395,0,0,11,17,171,23.235294117647058,214,123,12.588235294117647,177,177,177,177,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,36,2,0,0,2,1,2,2.0,0,0,0.0,36,36,36,36,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,15,1,0,0,2,1,1,1.0,0,0,0.0,15,15,15,15,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,299,227,0,0,17,26,40,8.73076923076923,341,211,13.115384615384615,299,299,299,299,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,46,758,0,0,4,9,688,84.22222222222223,683,675,75.88888888888889,46,46,46,46,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,46,3,0,0,2,2,2,1.5,5,4,2.5,46,46,46,46,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,21,0,0,0,1,0,0,0.0,0,0,0.0,21,21,21,21,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,23,3,0,0,3,2,2,1.5,6,5,3.0,23,23,23,23,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,99,2,0,0,2,1,2,2.0,1,1,1.0,99,99,99,99,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,112,17,0,0,4,5,10,3.4,32,18,6.4,112,112,112,112,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,55,53,0,0,4,9,39,5.888888888888889,6,2,0.6666666666666666,55,55,55,55,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,22,6,0,0,4,3,3,2.0,6,3,2.0,22,22,22,22,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,39,16,0,0,4,4,11,4.0,22,12,5.5,39,39,39,39,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,496,3362,0,0,44,146,798,23.027397260273972,3540,285,24.246575342465754,496,496,496,496,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,33,0,0,0,1,0,0,0.0,0,0,0.0,33,33,33,33,yes
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,14,1,0,0,2,1,1,1.0,0,0,0.0,14,14,14,14,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,7,0,0,0,1,0,0,0.0,0,0,0.0,7,7,7,7,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,133,10,0,0,4,4,4,2.5,15,13,3.75,133,133,133,133,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,34,13,0,0,2,1,13,13.0,1,1,1.0,34,34,34,34,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,48,108,0,0,9,13,46,8.307692307692308,57,25,4.384615384615385,48,48,48,48,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,13,6,0,0,4,3,3,2.0,0,0,0.0,13,13,13,13,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,110,272,0,0,15,40,43,6.8,312,85,7.8,110,110,110,110,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,51,95,0,0,17,28,30,3.392857142857143,125,54,4.464285714285714,51,51,51,51,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,200,1074,0,0,16,63,293,17.047619047619047,1190,250,18.88888888888889,200,200,200,200,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,99,181,0,0,12,23,37,7.869565217391305,120,37,5.217391304347826,99,99,99,99,yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,27,0,0,0,1,0,0,0.0,0,0,0.0,27,27,27,27,yes
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,342,3,0,0,2,2,3,1.5,13,12,6.5,342,342,342,342,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,39,4,0,0,4,3,2,1.3333333333333333,1,1,0.3333333333333333,39,39,39,39,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,29,0,0,0,1,0,0,0.0,0,0,0.0,29,29,29,29,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,11,8,0,0,2,2,5,4.0,0,0,0.0,11,11,11,11,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,26,1,0,0,2,1,1,1.0,0,0,0.0,26,26,26,26,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,373,1023,0,0,33,84,154,12.178571428571429,1137,124,13.535714285714286,373,373,373,373,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,20,83,0,0,10,15,37,5.533333333333333,209,100,13.933333333333334,20,20,20,20,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,12,9,0,0,3,8,2,1.125,63,27,7.875,12,12,12,12,yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,30,3,0,0,2,1,3,3.0,0,0,0.0,30,30,30,30,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,9,0,0,0,1,0,0,0.0,0,0,0.0,9,9,9,9,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,69,29,0,0,4,6,14,4.833333333333333,4,2,0.6666666666666666,69,69,69,69,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,574,4894,0,0,36,164,1631,29.841463414634145,5179,1574,31.579268292682926,574,574,574,574,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,245,356,0,0,3,11,309,32.36363636363637,369,296,33.54545454545455,245,245,245,245,yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,99,20,0,0,3,3,16,6.666666666666667,2,2,0.6666666666666666,99,99,99,99,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,26,3,0,0,3,2,2,1.5,1,1,0.5,26,26,26,26,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,461,1555,0,0,34,109,221,14.26605504587156,1975,309,18.119266055045873,461,461,461,461,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,14,0,0,0,1,0,0,0.0,0,0,0.0,14,14,14,14,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,260,1546,0,0,31,111,401,13.927927927927929,1778,119,16.01801801801802,260,260,260,260,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,52,14,0,0,4,4,5,3.5,10,5,2.5,52,52,52,52,yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,101,0,0,0,2,1,0,0.0,5,5,5.0,101,101,101,101,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,47,208,0,0,15,32,74,6.5,431,208,13.46875,47,47,47,47,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,81,0,0,0,1,0,0,0.0,0,0,0.0,81,81,81,81,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,84,20,0,0,4,8,10,2.5,14,6,1.75,84,84,84,84,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,14,2,0,0,2,1,2,2.0,0,0,0.0,14,14,14,14,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,468,181,0,0,6,19,37,9.526315789473685,400,92,21.05263157894737,468,468,468,468,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,54,162,0,0,12,18,38,9.0,392,261,21.77777777777778,54,54,54,54,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,53,2,0,0,3,2,1,1.0,0,0,0.0,53,53,53,53,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,48,0,0,0,3,2,0,0.0,9,5,4.5,48,48,48,48,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,20,6,0,0,3,4,6,1.5,32,19,8.0,20,20,20,20,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,66,17,0,0,4,7,5,2.4285714285714284,13,6,1.8571428571428572,66,66,66,66,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,102,23,0,0,4,7,9,3.2857142857142856,9,6,1.2857142857142858,102,102,102,102,yes
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,204,110,0,0,14,15,41,7.333333333333333,34,11,2.2666666666666666,204,204,204,204,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,44,8,0,0,3,3,4,2.6666666666666665,16,16,5.333333333333333,44,44,44,44,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,340,713,0,0,14,32,322,22.28125,508,265,15.875,340,340,340,340,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,7,53,0,0,2,1,53,53.0,52,52,52.0,7,7,7,7,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,71,0,0,0,1,0,0,0.0,0,0,0.0,71,71,71,71,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,30,1,0,0,2,1,1,1.0,0,0,0.0,30,30,30,30,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,12,0,0,0,1,0,0,0.0,0,0,0.0,12,12,12,12,yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,21,0,0,0,1,0,0,0.0,0,0,0.0,21,21,21,21,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,491,173,0,0,7,6,163,28.833333333333332,13,7,2.1666666666666665,491,491,491,491,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,46,2,0,0,2,1,2,2.0,0,0,0.0,46,46,46,46,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,16,0,0,0,1,0,0,0.0,0,0,0.0,16,16,16,16,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,186,793,0,0,30,55,207,14.418181818181818,466,107,8.472727272727273,186,186,186,186,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,588,2860,0,0,34,152,520,18.81578947368421,2764,285,18.18421052631579,588,588,588,588,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,15,0,0,0,1,0,0,0.0,0,0,0.0,15,15,15,15,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,402,1168,0,0,40,108,167,10.814814814814815,1237,241,11.453703703703704,402,402,402,402,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,14,6,0,0,3,3,4,2.0,26,25,8.666666666666666,14,14,14,14,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,107,103,0,0,8,13,60,7.923076923076923,78,55,6.0,107,107,107,107,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,57,197,0,0,29,68,44,2.8970588235294117,1351,135,19.86764705882353,57,57,57,57,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,85,267,0,0,16,35,53,7.628571428571429,615,158,17.571428571428573,85,85,85,85,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,36,27,0,0,6,6,16,4.5,7,3,1.1666666666666667,36,36,36,36,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,34,10,0,0,3,4,7,2.5,19,15,4.75,34,34,34,34,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,63,338,0,0,12,23,180,14.695652173913043,394,167,17.130434782608695,63,63,63,63,yes
2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,27,0,0,0,1,0,0,0.0,0,0,0.0,27,27,27,27,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,111,64,0,0,4,3,49,21.333333333333332,54,49,18.0,111,111,111,111,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,14,7,0,0,3,2,5,3.5,0,0,0.0,14,14,14,14,yes
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,42,17,0,0,4,5,13,3.4,39,38,7.8,42,42,42,42,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,106,22,0,0,4,9,8,2.4444444444444446,23,10,2.5555555555555554,106,106,106,106,yes
2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,233,196,0,0,4,10,106,19.6,192,117,19.2,233,233,233,233,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,47,36,0,0,5,5,31,7.2,3,1,0.6,47,47,47,47,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,18,717,0,0,13,27,541,26.555555555555557,676,531,25.037037037037038,18,18,18,18,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,90,289,0,0,14,39,65,7.410256410256411,236,58,6.051282051282051,90,90,90,90,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,124,257,0,0,14,19,139,13.526315789473685,243,116,12.789473684210526,124,124,124,124,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,9,0,0,0,1,0,0,0.0,0,0,0.0,9,9,9,9,yes
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,340,165,0,0,16,27,55,6.111111111111111,74,25,2.740740740740741,340,340,340,340,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,57,54,0,0,3,4,48,13.5,2,1,0.5,57,57,57,57,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,127,419,0,0,35,80,142,5.2375,2229,161,27.8625,127,127,127,127,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,126,342,0,0,24,72,41,4.75,716,109,9.944444444444445,126,126,126,126,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,34,63,0,0,9,16,17,3.9375,90,56,5.625,34,34,34,34,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,659,1006,0,0,15,38,780,26.473684210526315,1151,741,30.289473684210527,659,659,659,659,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,21,10,0,0,2,1,10,10.0,10,10,10.0,21,21,21,21,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,20,2,0,0,2,1,2,2.0,0,0,0.0,20,20,20,20,yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,121,14,0,0,4,7,11,2.0,92,42,13.142857142857142,121,121,121,121,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,112,57,0,0,13,18,29,3.1666666666666665,292,82,16.22222222222222,112,112,112,112,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,115,354,0,0,21,63,32,5.619047619047619,513,90,8.142857142857142,115,115,115,115,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,155,26,0,0,4,4,23,6.5,15,12,3.75,155,155,155,155,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,77,305,0,0,16,45,37,6.777777777777778,408,185,9.066666666666666,77,77,77,77,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,89,13,0,0,4,6,4,2.1666666666666665,9,6,1.5,89,89,89,89,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,338,25,0,0,5,9,10,2.7777777777777777,65,42,7.222222222222222,338,338,338,338,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,383,40,0,0,5,13,8,3.076923076923077,51,31,3.923076923076923,383,383,383,383,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,42,52,0,0,5,5,25,10.4,11,5,2.2,42,42,42,42,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,35,1,0,0,3,2,1,0.5,8,8,4.0,35,35,35,35,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,76,15,0,0,4,5,8,3.0,3,2,0.6,76,76,76,76,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,13,1,0,0,2,1,1,1.0,0,0,0.0,13,13,13,13,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,509,3289,0,0,44,165,213,19.933333333333334,5178,401,31.381818181818183,509,509,509,509,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,132,456,0,0,21,38,114,12.0,523,145,13.763157894736842,132,132,132,132,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,38,0,0,0,1,0,0,0.0,0,0,0.0,38,38,38,38,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,12,1,0,0,2,1,1,1.0,0,0,0.0,12,12,12,12,yes
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,83,124,0,0,8,8,94,15.5,13,5,1.625,83,83,83,83,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,70,45,0,0,13,20,15,2.25,292,75,14.6,70,70,70,70,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,47,38,0,0,7,10,10,3.8,26,17,2.6,47,47,47,47,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,95,19,0,0,5,6,8,3.1666666666666665,4,2,0.6666666666666666,95,95,95,95,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,43,22,0,0,4,7,5,3.142857142857143,50,16,7.142857142857143,43,43,43,43,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,120,21,0,0,4,5,9,4.2,3,2,0.6,120,120,120,120,yes
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,846,176,0,0,4,10,128,17.6,115,45,11.5,846,846,846,846,yes
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,17,2,0,0,3,4,1,0.5,25,18,6.25,17,17,17,17,yes
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,262,395,0,0,11,17,171,23.235294117647058,214,123,12.588235294117647,262,262,262,262,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,36,2,0,0,2,1,2,2.0,0,0,0.0,36,36,36,36,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,43,1,0,0,2,1,1,1.0,6,6,6.0,43,43,43,43,yes
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,177,224,0,0,5,12,189,18.666666666666668,229,150,19.083333333333332,177,177,177,177,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,31,15,0,0,3,3,8,5.0,7,5,2.3333333333333335,31,31,31,31,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,8,1,0,0,2,1,1,1.0,0,0,0.0,8,8,8,8,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,10,3,0,0,2,1,3,3.0,0,0,0.0,10,10,10,10,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,142,238,0,0,13,19,77,12.526315789473685,174,68,9.157894736842104,142,142,142,142,yes
2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,66,1,0,0,2,1,1,1.0,0,0,0.0,66,66,66,66,yes
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,148,112,0,0,11,20,23,5.6,81,32,4.05,148,148,148,148,yes
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,20,9,0,0,2,1,9,9.0,7,7,7.0,20,20,20,20,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,104,164,0,0,15,24,32,6.833333333333333,201,53,8.375,104,104,104,104,yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,7,0,0,0,1,0,0,0.0,0,0,0.0,7,7,7,7,yes
